Text1,Text2,Label
prato bateria zildjian,instrumento musical,1
livro lado bom vida matthew quick,livro material literario,1
tablet lenovo,papelaria escritorio,0
conjunto louco,console jogo,0
poder encontrar livro literatura aqui,decoracao festa,0
cama ortobom,casa decoracao,1
barco brinquedo,brinquedo jogo educativo,1
livro,material construcao,0
monitor dell,brinquedo jogo educativo,0
filtro estrela lente,fotografia,1
fantasia enfermeira sexy,bebida alcoolico,0
onde encontro cadeira escritorio ergonomica,joia relogio,0
onde compro papel a4 Chamex,papelaria escritorio,1
caneta bic azul,brinquedo jogo educativo,0
mesa jantar,oculo lente,0
ragdoll,acessorio pet,1
decoracoes tematica festa,bebida alcoolico,0
File linguado fresco,pescado produto gourmet,1
relogio inteligente barato disponivel aqui,material construcao,0
racao pedigree,acessorio pet,1
ventilador teto,veiculo,0
toalha praia personalizar,acessorio pet,0
sapato salto alto,esporte fitness,0
fantasia enfermeira sensual,item adulto,1
tabletr apple,moda acessorio,0
borracha escolar,papelaria escritorio,1
quinto montanha,livro material literario,1
brinco cristal Swarovski,joia relogio,1
onde encontro lapis 6b pra desenho,papelaria escritorio,1
comprar telha colonial usar,presente viagem,0
camisa transparente,moda acessorio,0
camera fotografico canon,fotografia,1
escova dente eletrico,veiculo,0
fita isolante automotivo,peca acessorio automotivo,1
cloreto calcio,material construcao,1
ferramenta multifuncional,livro material literario,0
kit panela,casa decoracao,1
prancha alisador,oculo lente,0
Caixa som portatil,brinquedo jogo educativo,0
mexilhao fresco,pescado produto gourmet,1
preciso liquidificador onde achar,material construcao,0
bateria carro Moura,brinquedo jogo educativo,0
tijolo baiano,material construcao,1
Macaco hidraulico,peca acessorio automotivo,1
pandeiro profissional 10 polegada,instrumento musical,1
onde poder comprar relogio pulso,joia relogio,0
prateleira parede industrial,papelaria escritorio,0
relogio luxo rolex,joia relogio,1
camiseta hering,brinquedo jogo educativo,0
raquete Badminton,casa decoracao,0
relogio rolex,eletronico gadget,0
preciso porta sanfonar pvc,presente viagem,0
martelete perfuracao,ferramenta equipamento,1
kit cultivo cogumelo,saude bem-estar,1
maquina lavar louco electrolux,esporte fitness,0
ar-condicionado portatil encontro em este loja,material construcao,0
caderno moleskine,produto alimenticio basico,0
ver areia fino construcao,presente viagem,0
Good girl,beleza autocuidado,1
File bagre,pescado produto gourmet,1
onde poder encontrar espatula silicone,ferramenta equipamento,0
onde encontro monitor gamer,padaria confeitaria,0
cabo hdmi xbox serie x,console jogo,1
maquina costura singer,papelaria escritorio,0
onde poder comprar cafeteira,joia relogio,0
onde comprar lubrificante intimo,item adulto,1
hypnose,beleza autocuidado,1
calca levi 's,moda acessorio,1
espatular aco inox,material construcao,1
trufa,padaria confeitaria,1
moeda prata colecionavel,item colecao,1
tenis corrida,oculo lente,0
quadro decorativo,doce chocolate,0
gel babosa cabelo,beleza autocuidado,1
geladeira brastemp frost Free,casa decoracao,1
camera gopro,padaria confeitaria,0
pao milho caseiro em este loja,padaria confeitaria,1
quebra-cabeca 1000 peca,item adulto,0
guitarra cort,instrumento musical,1
fogao 4 boca,presente viagem,0
oculo leitura ajuste automatico,fotografia,0
chocolate artesanal perto eu,doce chocolate,1
tenis,papelaria escritorio,0
fogao,esporte fitness,0
ford ecosport,veiculo,1
camera instantanea Fujifilm,fotografia,1
fogao 5 boca,eletronico gadget,1
ventilador,ferramenta equipamento,0
bateria infantil rmv,instrumento musical,1
pirarucu posta,pescado produto gourmet,1
livro capitaes areia,livro material literario,1
jogo tabuleiro,brinquedo jogo educativo,1
livro sobre inteligencia artificial,livro material literario,1
alguem saber onde vender espelho decorativo grande,doce chocolate,0
onde compro baguete francês,padaria confeitaria,1
suporte parede fundo fotografico,fotografia,1
vestir,papelaria escritorio,0
geladeira frost Free 400l,eletrodomestico,1
carro mitsubishi outlander,brinquedo jogo educativo,0
jogo grand theft auto v,console jogo,1
saia,casa decoracao,0
caderninho barato pra Escola,papelaria escritorio,1
conjunto cinta-liga,item adulto,1
joystick,moda acessorio,0
soro fisiologico 0.9,saude bem-estar,1
secador cabelo philips,acessorio pet,0
panela pressao eletrico,eletrodomestico,1
tenis esportivo,esporte fitness,1
camera seguranca vender aqui,livro material literario,0
borracha,produto alimenticio basico,0
bola interativo caes,casa decoracao,0
almofar decorativo,casa decoracao,1
brinco perola verdadeiro,joia relogio,1
onde chaveiro 24 hora,instrumento musical,0
chicote alca confortavel,item adulto,1
pipoqueira eletrico,brinquedo jogo educativo,0
cafes especial,padaria confeitaria,1
Chaleira aco inox,item colecao,0
kit maquiagem sephoro,esporte fitness,0
oculo ciclismo,oculo lente,1
lente macro camera,cafe snack,0
kokedama,moda acessorio,0
pilot quadro branco preto,papelaria escritorio,1
fone ouvir,eletronico gadget,1
cadeira gamer,oculo lente,0
baloe festa cor metalico,bebida alcoolico,0
querer chocolate castanha,doce chocolate,1
carregador rapido celular,eletronico gadget,1
pandeiro goper 10 polegada,instrumento musical,1
guarda-chuva,moda acessorio,0
pizza mussarela,padaria confeitaria,1
chave inglês ajustavel,ferramenta equipamento,1
relogio casio,esporte fitness,0
artesanato ceramica,casa decoracao,1
File dourar,pescado produto gourmet,1
oculo natacao,oculo lente,1
carro honda Civic,veiculo,1
elastico resistencia,moda acessorio,0
pe moleque nordestino,cafe snack,1
esmalte risque,brinquedo jogo educativo,0
preciso fogao 4 boca,padaria confeitaria,0
vinho reserva montgras,papelaria escritorio,0
maquina cafe expresso,eletronico gadget,1
cestinha lembrancinha,decoracao festa,1
aspirador po dyson,papelaria escritorio,0
colecoes moeda antigo,item colecao,1
champanhe celebracoes,bebida alcoolico,1
fogao 5 boca,casa decoracao,1
bebedouro industrial,acessorio pet,0
jogo carta erotico,item adulto,1
espartilho sexy renda,item adulto,1
adesivo decorativo parede,eletrodomestico,0
refrigerador lg,eletronico gadget,1
parafuso,material construcao,1
cal,material construcao,1
cortador grama eletrico,item colecao,0
oculo sol ray-ban,oculo lente,1
cama box casal,presente viagem,0
fogao cooktop inducao,eletrodomestico,1
racao peixe,livro material literario,0
capa chuva moto,peca acessorio automotivo,1
onde poder comprar organizador banheiro,joia relogio,0
shampoo anticaspa,padaria confeitaria,0
grill antiaderente,eletrodomestico,1
preciso cimento colar urgente,presente viagem,0
onde compro purificador agua,peca acessorio automotivo,0
despertador retro,casa decoracao,0
capacete ciclismo giro,livro material literario,0
chave fenda Stanley,ferramenta equipamento,1
chevrolet s10 ltz,veiculo,1
jogo talher inox 24 peca,veiculo,0
perfume feminino,oculo lente,0
bicicleta specialized,saude bem-estar,0
notebook acer,eletronico gadget,1
comprar regador Jardim,veiculo,0
secadora roupa,oculo lente,0
cimento alto resistencia,brinquedo jogo educativo,0
chave inglês ajustavel,ferramenta equipamento,1
pulseira prata 925,item colecao,0
Macaco hidraulico,peca acessorio automotivo,1
roupao banho,oculo lente,0
Smartphone apple,eletronico gadget,1
friso lateral carro,peca acessorio automotivo,1
onde vender celular usar,eletronico gadget,1
sorvete artesanal Pistache,cafe snack,1
tenis corrida nike,console jogo,0
travesseiro ortopedico espuma,papelaria escritorio,0
bicicleta focus,esporte fitness,1
biscoito chocolate,veiculo,0
par espelho retrovisor,peca acessorio automotivo,1
whisky escoce single malt,bebida alcoolico,1
onde encontro cortinas blackout,casa decoracao,1
onde poder encontrar violino,instrumento musical,1
pizza frango congelar,padaria confeitaria,1
chuveiro eletrico,cafe snack,0
onde encontro brinquedo crianca,joia relogio,0
kit jardinagem semente,item adulto,0
onde comprar doce caseiro,doce chocolate,1
geladeira brastemp,eletronico gadget,1
mini geladeira quarto,eletrodomestico,1
armario cozinha planejar,presente viagem,0
placa cimenticer,material construcao,1
jaqueta couro,moda acessorio,1
cartoes raro pokemon,item colecao,1
smartwatch ticwatch,brinquedo jogo educativo,0
bouquet rosa amarelo,presente viagem,1
instrumento musical vintager,item colecao,0
roupa intimo,moda acessorio,0
carregador bateria automotivo,peca acessorio automotivo,1
celular huawei,eletronico gadget,1
preciso kit jardinagem,peca acessorio automotivo,0
ray-ban aviador,oculo lente,1
perfume chanel ndeg5,decoracao festa,0
onde encontro vidro temperar,presente viagem,0
torradeira,eletronico gadget,1
mexilhao,produto alimenticio basico,1
cadeira roda motorizar,produto alimenticio basico,0
cadeira praia dobravel,item colecao,0
onde vender tapete sala,doce chocolate,0
carregador rapido ankerr,eletronico gadget,1
oculo grau Michael Kors feminino,oculo lente,1
tapete antiderrapante infantil,item colecao,0
oculo sol,moda acessorio,1
smartphone,produto alimenticio basico,1
onde poder comprar painel tv,joia relogio,0
aspirador po,peca acessorio automotivo,0
onde encontro ferro passar,joia relogio,0
onde poder comprar disjuntor,material construcao,1
patim rollerblade,papelaria escritorio,0
Bolsa Michael kors,moda acessorio,1
Maquininha cortar cabelo,acessorio pet,0
cadeira escritorio girator,eletrodomestico,0
kit higiene pessoal viagem,presente viagem,1
estatueta porcelano colecionavel,item colecao,1
capa chuva impermeavel,cafe snack,0
fralda,produto alimenticio basico,1
cabeca peixe caldo,pescado produto gourmet,1
biquini,produto alimenticio basico,0
abajur luz led amarela,veiculo,0
saco dormir,oculo lente,0
onde encontro cordao luz,bebida alcoolico,0
gel beijavel sabor morango,item adulto,1
cortador cabelo,ferramenta equipamento,0
trena 5 metro,material construcao,1
pulseira ouro Rose,joia relogio,1
bloco ficha pautadas,papelaria escritorio,1
camera nikon,esporte fitness,0
chinelo ipanema,moda acessorio,1
cadeira gamer,produto alimenticio basico,0
preciso capa sofa,joia relogio,0
monitor ultrawidir trabalho,presente viagem,0
pastor alemao,papelaria escritorio,0
jogo domino profissional,eletrodomestico,0
grampeador pequeno pra botar bolsa,papelaria escritorio,1
cinta-liga meia,item adulto,1
onde comprar skate longboard,eletrodomestico,0
cappuccino espuma leite,cafe snack,1
aqui pao sirio integral,padaria confeitaria,1
precisar arco serra,ferramenta equipamento,1
quadro sala,saude bem-estar,0
querer tinta guache brilho,papelaria escritorio,1
bicicleta focus,papelaria escritorio,0
tapete antiderrapante,oculo lente,0
garrafa termico 1 litro,item adulto,0
smartwatch garmin forerunner,eletronico gadget,1
cenoura,produto alimenticio basico,1
guarda-roupa 6 porta,produto alimenticio basico,0
suporte pra bicicleta onde encontro,esporte fitness,1
sapato social masculino,acessorio pet,0
estante partitura dobravel,instrumento musical,1
relogio seiko,moda acessorio,1
onde poder comprar cama Casal,fotografia,0
tenis nike,moda acessorio,1
monitor dell,eletronico gadget,1
cola quente artesanato,presente viagem,0
onde lapis faber-castell,padaria confeitaria,0
Caixa som jbl partybox,esporte fitness,0
shampoo,moda acessorio,0
brinquedo carrinho hot Wheels,bebida alcoolico,0
procurar churrasqueira portatil,peca acessorio automotivo,0
escova dente ecologico,saude bem-estar,0
tablet Samsung galaxy,acessorio pet,0
bateria eletronico roland,instrumento musical,1
relogio rolex,esporte fitness,0
onde encontro relogio fitness,fotografia,0
placa decorativo casamento,decoracao festa,1
guia turismo,brinquedo jogo educativo,0
ukulele Soprano kalo,instrumento musical,1
guarda-chuva compacto,pescado produto gourmet,0
boneco articular colecionador,brinquedo jogo educativo,0
papel presente,papelaria escritorio,1
capinha celular,produto alimenticio basico,0
encontro flor artificial aqui,eletronico gadget,0
vaso autoirrigavel,casa decoracao,1
ferro construcao,material construcao,1
papel crepom decoracao,decoracao festa,1
aspirina 100 mg,saude bem-estar,1
comprar cal pintura muro,presente viagem,0
escorredor prato,oculo lente,0
caderno desenho,veiculo,0
plugs vibratorios,item adulto,1
canetinha hidrografico 12 cor,papelaria escritorio,1
geladeira frost Free,instrumento musical,0
tripe profissional camera,fotografia,1
boneca falar cantar,brinquedo jogo educativo,1
suplemento vegano,produto alimenticio basico,0
massajador,eletronico gadget,0
onde geladeira promocao,casa decoracao,1
guarda-roupa planejar,material construcao,0
livro morro vento uivante,papelaria escritorio,0
chuveiro eletrico,beleza autocuidado,0
axolote,brinquedo jogo educativo,0
filtro interno aquario,eletronico gadget,0
cadeira gamer,material construcao,0
replico avioes segundo guerra mundial,item colecao,1
onde tijolo refratario,doce chocolate,0
onde comprar lampada fluorescente,livro material literario,0
amortecedor monroe civic,produto alimenticio basico,0
letra decorativo mdf,decoracao festa,1
etiqueta personalizar convite,decoracao festa,1
querer bicicleta infantil,doce chocolate,0
vela perfumar,item colecao,0
compro alicate pressao onde,ferramenta equipamento,1
cobertor kacyumara,casa decoracao,1
farol led automotivo,peca acessorio automotivo,1
iphone 12,eletronico gadget,1
jogo talher inox,cafe snack,0
batedeira planetario,produto alimenticio basico,0
disco vinil,eletronico gadget,1
Ssd kingston nv2,eletronico gadget,1
fogao 4 boca,peca acessorio automotivo,0
onde poder comprar maquina costura,fotografia,0
teclado mecanico,eletronico gadget,1
televisor 4k 50 polegada,papelaria escritorio,0
bateria automotivo heliar 60ah,peca acessorio automotivo,1
sapato,moda acessorio,1
encontro furadeira impacto aqui,material construcao,1
embreagem Sachs fiesta 1.6,peca acessorio automotivo,1
anel ametista ouro,joia relogio,1
tenis reebok,esporte fitness,1
queijadinha coco,cafe snack,1
harley-davidson sportster s,veiculo,1
cedula dinheiro antigo,item colecao,1
caderno caligrafia pra crianca aprender,papelaria escritorio,1
rede pesca comprar,cafe snack,0
shampoo cabelo seco,beleza autocuidado,1
onde almofar sofa,casa decoracao,1
bichinho pelucia tocar musica,brinquedo jogo educativo,1
carro controle remoto vintager,item colecao,1
bolo rolo tradicional,cafe snack,1
boxer,produto alimenticio basico,0
tabletr apple ipad pro,saude bem-estar,0
fone ouvir,eletronico gadget,1
guarda-chuva gigante,instrumento musical,0
oculo mergulho,moda acessorio,0
preciso conserto computador,instrumento musical,0
barra fixo,esporte fitness,1
torradeira digital,eletrodomestico,1
vodka baunilha,bebida alcoolico,1
calibrador pneu,peca acessorio automotivo,1
onde encontro oleo essencial,peca acessorio automotivo,0
raquete eletrico inseto,console jogo,0
onde churrasqueira eletrico,ferramenta equipamento,0
panela antiaderente,eletronico gadget,0
churrasqueira eletrico vender,doce chocolate,0
jogo construcao mega bloks,brinquedo jogo educativo,1
tapete yoga,veiculo,0
rum envelhecido barril,bebida alcoolico,1
lado bom vida,livro material literario,1
aspirador po Electrolux,brinquedo jogo educativo,0
sunga,moda acessorio,1
cintos seguranca caes,acessorio pet,0
preciso micro-ondas 30 litro,padaria confeitaria,0
onde compro travesseiro nasa,casa decoracao,1
chicote bdsm,bebida alcoolico,0
bicicleta caloi,instrumento musical,0
tenis skate,moda acessorio,0
brinquedo interativo gato,acessorio pet,1
headset gamer hyperx,console jogo,1
bola basquete,pescado produto gourmet,0
raquete tenis,console jogo,0
camera acao,console jogo,0
baterio automotivo moura 70ah,peca acessorio automotivo,1
kit ciencia crianca,item adulto,0
cartao presente steam,console jogo,1
yamaha fazer 2021,beleza autocuidado,0
gel antisseptico mao,esporte fitness,0
mesa escritorio,casa decoracao,1
onde comprar mesa jantar,livro material literario,0
lombo bacalhau,pescado produto gourmet,1
bloco concreto 39x19x14,material construcao,1
baixo precision tagima,instrumento musical,1
carne bovino picanha,decoracao festa,0
angel,beleza autocuidado,1
mascara mergulho,acessorio pet,0
jogo faca,bebida alcoolico,0
ar condicionado,eletronico gadget,1
vestir midi,eletronico gadget,0
onde encontro loja presente,instrumento musical,0
estojo grande divisoria,papelaria escritorio,1
onde encontro colchao solteiro,doce chocolate,0
colcha Casal bordarte,livro material literario,0
capacete ciclismo,moda acessorio,0
vela decorativo festa,oculo lente,0
estufa eletrico alimento,eletrodomestico,1
estojo oculo rigido,eletrodomestico,0
onde pneu novo,papelaria escritorio,0
livro trilogia millenium,livro material literario,1
ciclo heranca,livro material literario,1
tenis caminhada trilha,esporte fitness,1
vela aromatico tematico,decoracao festa,1
microfone condensador shure,instrumento musical,1
smartwatch apple,papelaria escritorio,0
onde fone ouvir bluetooth,eletronico gadget,1
capa iphone 13,eletrodomestico,0
milho enlatar,produto alimenticio basico,0
carteira couro,oculo lente,0
final fantasy xvi ps5,console jogo,1
moto honda bro 160,papelaria escritorio,0
tinta oleo,instrumento musical,0
skate profissional,esporte fitness,1
encontro hatchback automovel,veiculo,1
Smartphone samsung galaxy s23,acessorio pet,0
procuro loja Colchoes promocao,instrumento musical,0
forminha decorativo doce,decoracao festa,1
onde achar relogio casio,saude bem-estar,0
Caixa aquarela profissional,papelaria escritorio,1
bolo chocolate festa loja decoracao,decoracao festa,0
Banana,peca acessorio automotivo,0
guia viagem,livro material literario,1
headset gamer,brinquedo jogo educativo,0
alguem saber onde vender guarda-roupa,doce chocolate,0
pingente ouro 18k rubi,joia relogio,1
jogo minecraft,console jogo,1
presunto,produto alimenticio basico,0
guitarra fender,instrumento musical,1
ar-condicionado lg,eletronico gadget,1
cinta liga,moda acessorio,0
adesivo dor muscular salompa,saude bem-estar,1
preciso capa sofa,ferramenta equipamento,0
pulseira,item adulto,1
fone ouvido jbl,oculo lente,0
jogo tabuleiro edicao limitar,item colecao,1
pistola prego,ferramenta equipamento,1
cafeteira nespresso,peca acessorio automotivo,0
patim ajustavel infantil,decoracao festa,0
mochila,produto alimenticio basico,0
ficha poquer cassino historico,item colecao,1
cofre,ferramenta equipamento,0
comprar chuveiro eletrico novo,presente viagem,0
peixe espar,acessorio pet,1
carrinho hot Wheels,oculo lente,0
relogio pulso,cafe snack,0
jogo soquete carro,ferramenta equipamento,1
Chaleira eletrico,pescado produto gourmet,0
onde vender extensao eletrica,ferramenta equipamento,1
caderno anotacoes diario viagem,presente viagem,1
protetor solar sundown,saude bem-estar,1
pista corrida hot Wheels,brinquedo jogo educativo,1
oleo corporal,beleza autocuidado,0
roupa cama infantil,veiculo,0
onde compro pao Multigraos,padaria confeitaria,1
sapato social feminino,cafe snack,0
fogao cooktop,presente viagem,0
oculo sol,papelaria escritorio,0
torradeiro eletrico,produto alimenticio basico,0
spray brilho cabelo,beleza autocuidado,1
procurar luminario mesa articular,doce chocolate,0
relogio pulso,eletronico gadget,0
forno eletrico assar pao,eletrodomestico,1
querer comprar pizza congelar em este loja,material construcao,0
aquario,acessorio pet,1
jogo velho tamanho grande,brinquedo jogo educativo,1
coleira identificacao,acessorio pet,1
cimento plastico,material construcao,1
onde compro relogio pulso,fotografia,0
conjunto mamadeira,padaria confeitaria,0
papel higienico perfumado,eletronico gadget,0
tinta impressora,pescado produto gourmet,0
bola basquete Spalding,esporte fitness,1
geladeira frost Free,eletronico gadget,1
refrigerador side by side lg,livro material literario,0
apontador nao quebrar ponta lapis,papelaria escritorio,1
Mochila Samsonite aqui,presente viagem,1
cobra milho,acessorio pet,1
audi q3 suv premium,veiculo,1
procuro material contrapiso,presente viagem,0
kit maquiagem ruby Rose,livro material literario,0
onde encontro cadeira escritorio,joia relogio,0
item papelaria decorativo,decoracao festa,1
hidratante noturno rosto,beleza autocuidado,1
guitarra,casa decoracao,0
baterio lp-e6r canon,fotografia,1
engate reboque universal,peca acessorio automotivo,1
onde comprar perfume la vie est Belle,beleza autocuidado,1
porta-retrato Madeira,esporte fitness,0
pao doce creme fruta,padaria confeitaria,1
vinho tinto seco,produto alimenticio basico,1
trufa chocolate artesanal,padaria confeitaria,1
mesa tematico decorativo festa infantis,decoracao festa,1
smartphone,eletronico gadget,1
pulseira ouro branco 22k,joia relogio,1
barraca camping 4 pessoa,veiculo,0
cama box casal,peca acessorio automotivo,0
onde compro suplemento whey protein,saude bem-estar,1
armacao grau mulher jovem,oculo lente,1
onde compro oleo motor,cafe snack,0
carrinho boneca roso,item adulto,0
anel ouro 18k,joia relogio,1
honda shadow 750,beleza autocuidado,0
azeite,brinquedo jogo educativo,0
moqueca cacao,pescado produto gourmet,1
areiar,papelaria escritorio,0
fone ouvir bluetooth,cafe snack,0
cadeira escritorio ergonomica,instrumento musical,0
onde encontro bebida alcoolico vender,livro material literario,0
ventilador,presente viagem,0
smart tv Samsung,eletronico gadget,1
lombo Atum,pescado produto gourmet,1
empar frango,cafe snack,1
alicate corte,esporte fitness,0
alto-falante carro,peca acessorio automotivo,1
romance epoca,livro material literario,1
vestir,saude bem-estar,0
ragdoll,eletronico gadget,0
mascara facial argila verde,beleza autocuidado,1
querer teclado mecanico trabalho,saude bem-estar,0
relogio classico,joia relogio,1
paracetamol 500 mg,saude bem-estar,1
ferro passar roupa,eletrodomestico,1
tapete impermeavel cao,acessorio pet,1
relogio casio,brinquedo jogo educativo,0
oculo leitura,oculo lente,1
oculo sol colorir,oculo lente,1
creme hidratante,beleza autocuidado,1
cadeira gamer,padaria confeitaria,0
Micro-ondas lg,casa decoracao,0
tambaqui,produto alimenticio basico,1
trela caes pequeno,acessorio pet,1
lavar seca 14 kg promocao,eletrodomestico,1
medicamento antipulgas,acessorio pet,1
bro 160,veiculo,1
maquina lavar,presente viagem,0
clip papel,beleza autocuidado,0
suplemento ferro,saude bem-estar,1
lava-loucas compacto,papelaria escritorio,0
moto honda xre 300,beleza autocuidado,0
sardinha inteiro,pescado produto gourmet,1
mesa jantar,eletronico gadget,0
Canivete,beleza autocuidado,0
placa video computador,cafe snack,0
requeijao,produto alimenticio basico,0
card colecionavel raro,item colecao,1
caminhao bombeiro brinquedo,brinquedo jogo educativo,1
onde compro secador cabelo,fotografia,0
mochila escolar rodinha,saude bem-estar,0
oculo sol lente espelho,oculo lente,1
perfume chanel,beleza autocuidado,1
papel fotografico,brinquedo jogo educativo,0
cimento cp-ii 50 kg,material construcao,1
espada esgrima,esporte fitness,1
grampeador pneumatico promocao,ferramenta equipamento,1
onde encontro jogo faca,fotografia,0
calca social,moda acessorio,1
papel sulfite a4,beleza autocuidado,0
pingente estrela ouro,joia relogio,1
suco detoxr pronto beber,saude bem-estar,1
livro culinaria,produto alimenticio basico,0
estante livro,item colecao,0
teclado mecanico Anne pro 2,console jogo,1
copo termico,padaria confeitaria,1
carrinho beber dobravel,item adulto,0
espremedor fruta,produto alimenticio basico,0
onde encontrar massa pizza artesanal,padaria confeitaria,1
caseino integralmedico,saude bem-estar,1
camera dslr nikon,fotografia,1
suporte monitor duplo,casa decoracao,0
kit churrasco estojo,cafe snack,0
chave boca,ferramenta equipamento,1
frigideira antiaderente,presente viagem,0
perfume dior sauvage,esporte fitness,0
vender cal hidraulico em este loja,material construcao,1
massa crocante pizza,padaria confeitaria,1
capa protetor armacao,oculo lente,1
drone autel,eletronico gadget,1
relogio parede vintager,acessorio pet,0
querer comprar mesa Centro,peca acessorio automotivo,0
edredom pluma ganso,casa decoracao,1
colar perola natural,joia relogio,1
cadeira balanco disponivel compra,decoracao festa,0
capacete motociclista,papelaria escritorio,0
onde fone ouvir esportivo,esporte fitness,1
sabonete liquido dove venda loja festa,decoracao festa,0
preciso serra circular,material construcao,1
jaqueta impermeavel,moda acessorio,1
perfume calvin Klein,papelaria escritorio,0
creme dental branqueador,veiculo,0
filtro aquario,eletronico gadget,0
Balde gelo metalico,eletrodomestico,0
oculo sol esportivo,esporte fitness,1
carregador portatil ankerr,eletronico gadget,1
negroni engarrafado,bebida alcoolico,1
lencol casal 100 algodao,veiculo,0
bola penalty,esporte fitness,1
fantasia super-heroi,brinquedo jogo educativo,0
maquina fazer pao caseiro,eletrodomestico,1
gaiola passaro,console jogo,0
cafeteira eletrico,item colecao,0
kit ferramenta bosch,esporte fitness,0
secador cabelo,pescado produto gourmet,0
amortecedor fiat uno,peca acessorio automotivo,1
paes mel decorar,fotografia,0
carro toyota etio,veiculo,1
broca concreto 10 mm,material construcao,1
livro dracular,livro material literario,1
lapis cor,produto alimenticio basico,0
panela tramontina,casa decoracao,1
gel,saude bem-estar,0
colar design exclusivo,joia relogio,1
cadeira herman Miller,casa decoracao,1
onde compro Bolsa viagem,instrumento musical,0
plataforma elevacao,material construcao,1
tripe ajustavel estudio,padaria confeitaria,0
parafuso aco inox,decoracao festa,0
laptop,produto alimenticio basico,0
mantar sofa,ferramenta equipamento,0
anel diamante,doce chocolate,0
whey protein concentrar,saude bem-estar,1
oculo retro vintager,decoracao festa,0
fibra alimentar metamucil,saude bem-estar,1
cerveja artesanal importar,bebida alcoolico,1
cimento,material construcao,1
carro toyota corolla,veiculo,1
livro autoajuda,livro material literario,1
creme dental,saude bem-estar,1
comprar farinha milho,bebida alcoolico,0
capacete obra,padaria confeitaria,0
gravata borboleto,moda acessorio,0
livro cronica narnia c.s lewis,livro material literario,1
ferrari f8 tributo,veiculo,1
faca churrasco,produto alimenticio basico,0
action figur funko pop,brinquedo jogo educativo,1
escova cabelo,ferramenta equipamento,0
kit praia infantil,item adulto,0
quadro abstrato,instrumento musical,0
pizza pepperoni,padaria confeitaria,1
caneta,produto alimenticio basico,1
pc gamer,moda acessorio,0
cola branco escolar,veiculo,0
protetor solar rosto,acessorio pet,0
carrinho beber,eletronico gadget,0
chinelo havaianas,material construcao,0
mouse fio,produto alimenticio basico,0
caixa organizadoro,casa decoracao,0
arco flecha,esporte fitness,1
oculo sol colorir,oculo lente,1
mochila escolar Kipling,livro material literario,0
kit reparo movel,material construcao,1
bicicleta eletrico aro 29,saude bem-estar,0
capacete moto ls2,saude bem-estar,0
notebook dell,pescado produto gourmet,0
cerveja trigo alema,bebida alcoolico,1
tablet desenho,eletronico gadget,1
quadrinho antigo marvel,item colecao,1
colher pau,casa decoracao,1
areiar fino,beleza autocuidado,0
livro arte fazer acontecer david allen,livro material literario,1
cafeterio vender sobremesa,cafe snack,1
mala viagem Samsonite,item colecao,0
racao peixe,papelaria escritorio,0
sapato dakota,moda acessorio,1
pamonha doce,cafe snack,1
caixa som bluetooth vender,doce chocolate,0
vinho alar,casa decoracao,0
relogio breguet Marine,joia relogio,1
mouse pad gamer,casa decoracao,0
onde comprar anel platina,joia relogio,1
moto suzuki yes,instrumento musical,0
semente flor silvestr,presente viagem,1
comprar pao forma,bebida alcoolico,0
capuccino,cafe snack,1
aspirador robo xiaomi mi robot vacuum,eletronico gadget,1
patinete tr roda,item adulto,0
onde poder comprar camera fotografico,joia relogio,0
luva,papelaria escritorio,0
uniforme escolar infantil,item adulto,0
oculo grau lente antirrisco,oculo lente,1
televisao,brinquedo jogo educativo,0
creme dor muscular,saude bem-estar,1
querer mochila escolar rodinha,padaria confeitaria,0
suzuki yes,veiculo,1
baqueta Madeira vic firth,instrumento musical,1
kit dinossauro articular,brinquedo jogo educativo,1
spray hidratante folhagem,presente viagem,1
colchao solteiro,veiculo,0
espatular silicone cozinha,item colecao,0
Caixa som portatil,eletronico gadget,1
cueca estampa erotico,item adulto,1
orquidea phalaenopsi branco,presente viagem,1
preciso pao hamburguer,padaria confeitaria,1
tenis corrida nike,oculo lente,0
oculo esportivo,livro material literario,0
luva mma,papelaria escritorio,0
piscina bolinha pequeno,brinquedo jogo educativo,1
topper personalizado cupcake,decoracao festa,1
schnauzer,moda acessorio,0
remedio,produto alimenticio basico,0
coroa flor,decoracao festa,1
racao cao,padaria confeitaria,0
preciso prancha surfe,doce chocolate,0
livro corcunda Notre-dame victor hugo,livro material literario,1
cadeira dobravel,produto alimenticio basico,0
procurar rede dormir grande,peca acessorio automotivo,0
colecao adesivo,item adulto,0
tapete antiderrapante,bebida alcoolico,0
carne moir,peca acessorio automotivo,0
tainha inteiro,pescado produto gourmet,1
onde achar pizza quatro queijo ja pronto,padaria confeitaria,1
vinho malbec argentino,bebida alcoolico,1
torto limao merengue,cafe snack,1
saco areia construcao,bebida alcoolico,0
relogio seiko,beleza autocuidado,0
protetor solar facial fator 50,beleza autocuidado,1
bone new,moda acessorio,1
encontro prateleira Vidro,bebida alcoolico,0
liquidificador oster,eletronico gadget,1
travesseiro,produto alimenticio basico,1
cha twinings,produto alimenticio basico,1
skate eletrico,esporte fitness,0
querer celular android ultima geracao,doce chocolate,0
carne cordeiro,pescado produto gourmet,0
fone ouvir bluetooth,pescado produto gourmet,0
patim rollerblade,beleza autocuidado,0
luva boxe,oculo lente,0
oculo seguranca industria,oculo lente,1
onde compro panela ferro,joia relogio,0
